Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Away,D 2–2,Watford,Everton,Y,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,2,6,0,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Home,D 0–0,Watford,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,,,Match Report
2015-2016,2015-08-23,Sun,Premier League,Matchweek 3,Home,D 0–0,Watford,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,L 0–2,Watford,Manchester City,Y,LB,90,0,0,0,0,1,0,1,0,2,0,0,0,3,1,0,,,Match Report
2015-2016,2015-09-05,Sat,Euro Qualifying,Group stage,Home,W 1–0,at Austria,md Moldova,Y,CB,90,0,0,0,0,1,0,1,0,2,2,0,1,0,3,0,0,0,Match Report
2015-2016,2015-09-08,Tue,Euro Qualifying,Group stage,Away,W 4–1,at Austria,se Sweden,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Home,W 1–0,Watford,Swansea City,Y,LB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,W 2–1,Watford,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,,,Match Report
2015-2016,2015-09-27,Sun,Premier League,Matchweek 7,Home,L 0–1,Watford,Crystal Palace,Y,CB,90,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Away,D 1–1,Watford,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,,Match Report
