Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-04,Sun,Community Shield,FA Community Shield,Neutral,W 1 (5)–1 (4),Manchester City,Liverpool,Y,FW,120,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 5–0,Manchester City,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-17,Sat,Premier League,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,RW,79,0,0,0,0,5,1,0,0,62,21,0,2,3,0.4,0.4,0.3,9,2,39,49,79.6,8,43,23,2,3,Match Report
2019-2020,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,RW,78,0,0,0,0,2,0,0,0,48,16,2,0,1,0.2,0.2,0.2,3,1,31,40,77.5,6,31,6,1,2,Match Report
2019-2020,2019-08-31,Sat,Premier League,Matchweek 4,Home,W 4–0,Manchester City,Brighton,N,CM,13,1,0,0,0,1,1,0,0,9,9,0,0,1,0.4,0.4,0.0,0,0,5,5,100.0,0,6,3,0,1,Match Report
2019-2020,2019-09-07,Sat,Euro Qualifying,Group stage,Away,W 4–2,pt Portugal,rs Serbia,Y,FW,90,1,1,0,0,1,1,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-10,Tue,Euro Qualifying,Group stage,Away,W 5–1,pt Portugal,lt Lithuania,Y,FW,88,0,2,0,0,2,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-14,Sat,Premier League,Matchweek 5,Away,L 2–3,Manchester City,Norwich City,Y,"RW,AM,LW",72,0,1,0,0,2,0,1,0,67,16,2,3,3,0.1,0.1,0.2,3,1,41,55,74.5,2,55,19,5,5,Match Report
2019-2020,2019-09-18,Wed,Champions Lg,Group stage,Away,W 3–0,eng Manchester City,ua Shakhtar,N,AM,14,0,0,0,0,0,0,0,0,13,7,0,0,0,0.0,0.0,0.0,0,0,12,12,100.0,1,12,2,1,1,Match Report
2019-2020,2019-09-21,Sat,Premier League,Matchweek 6,Home,W 8–0,Manchester City,Watford,Y,LW,90,3,0,0,0,5,4,1,0,71,15,4,0,1,1.4,1.4,0.4,5,1,54,56,96.4,5,63,4,3,3,Match Report
2019-2020,2019-09-24,Tue,EFL Cup,Third round,Away,W 3–0,Manchester City,Preston,Y,FW,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-28,Sat,Premier League,Matchweek 7,Away,W 3–1,Manchester City,Everton,N,"CM,LW",11,0,0,0,0,0,0,0,0,6,7,2,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,1,1,1,Match Report
2019-2020,2019-10-01,Tue,Champions Lg,Group stage,Home,W 2–0,eng Manchester City,hr Dinamo Zagreb,Y,LW,55,0,0,0,0,2,0,0,0,57,13,1,0,2,0.4,0.4,0.0,0,0,38,48,79.2,5,40,10,0,1,Match Report
2019-2020,2019-10-06,Sun,Premier League,Matchweek 8,Home,L 0–2,Manchester City,Wolves,N,"RW,RM",31,0,0,0,0,1,0,0,0,38,6,0,0,1,0.1,0.1,0.0,0,0,25,34,73.5,1,26,11,1,1,Match Report
2019-2020,2019-10-11,Fri,Euro Qualifying,Group stage,Home,W 3–0,pt Portugal,lu Luxembourg,Y,FW,76,1,0,0,0,2,2,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-14,Mon,Euro Qualifying,Group stage,Away,L 1–2,pt Portugal,ua Ukraine,Y,RW,90,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-19,Sat,Premier League,Matchweek 9,Away,W 2–0,Manchester City,Crystal Palace,Y,RW,90,0,1,0,0,2,2,0,0,66,19,2,1,0,0.1,0.1,0.5,6,1,50,56,89.3,5,58,14,0,1,Match Report
2019-2020,2019-10-22,Tue,Champions Lg,Group stage,Home,W 5–1,eng Manchester City,it Atalanta,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–0,Manchester City,Aston Villa,Y,RW,90,0,0,0,0,2,0,0,0,59,15,1,0,2,0.5,0.5,0.1,6,0,43,51,84.3,4,44,14,1,1,Match Report
